,Unnamed: 0,id,conversation_id,created_at,date,timezone,place,tweet,language,hashtags,cashtags,user_id,user_id_str,username,name,day,hour,link,urls,photos,video,thumbnail,retweet,nlikes,nreplies,nretweets,quote_url,search,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest,Parents,Enfants
2249,1211,1.33708E+18,1.33708E+18,1.60762E+12,2020-12-10 17:57:27,100,,RT @fabiennedulac: La #5G doit être une innovation utile et responsable. Concertation et travail conjoint des acteurs privés/publics permet,fr,['5g'],[],438762746,438762746,alcommault,Anne-Laure Commault ??,4,17,https://twitter.com/alcommault/status/1337078991606476804,[],[],0,,TRUE,0,0,24,,ForumZeroCarbone,,,,1288877120,La #5G doit être une innovation utile et responsable. Concertation et travail conjoint des acteurs privés/publics permettront l'appropriation de cette nouvelle technologie et le développement d'usages pertinents au service de l'empreinte environnementale.   #ForumZeroCarbone https://t.co/j8UB5bC1JF,1.33705E+18,[],2020-12-10 16:15:06 Romance Standard Time,,,,1.33705E+18,[]
2250,1212,1.33708E+18,1.33708E+18,1.60762E+12,2020-12-10 17:56:14,100,,"RT @M_Laigneau: Au #ForumZeroCarbone, jai pu débattre des enjeux de la transition écologique qu@Enedis entend inclusive &amp; participative.",fr,['forumzerocarbone'],[],323867906,323867906,lenergeek,L'EnerGeek.com,4,17,https://twitter.com/lenergeek/status/1337078681727086596,[],[],0,,TRUE,0,0,29,,ForumZeroCarbone,,,,1.21996E+18,"Au #ForumZeroCarbone, jai pu débattre des enjeux de la transition écologique qu@Enedis entend inclusive &amp; participative. Les 38000 femmes &amp; hommes dEnedis sengagent aux côtés des collectivités, partout en France #neutralitécarbone #mobiliteelectrique #ENR #renovationthermique https://t.co/ESTWBp9aev",1.33702E+18,[],2020-12-10 13:56:49 Romance Standard Time,,,,-1,[]
2251,1213,1.33708E+18,1.33708E+18,1.60762E+12,2020-12-10 17:55:41,100,,"RT @franckytrichet: Symbiose, une serre nourricière de 400m2 sur le toit dun immeuble des années 80, récompensée dans le cadre du #ForumZe",fr,[],[],3131306944,3131306944,ElusNCSE,"Nantes Citoyenne, Sociale et Écologique",4,17,https://twitter.com/ElusNCSE/status/1337078547001847810,[],[],0,,TRUE,0,0,9,,ForumZeroCarbone,,,,49896242,"Symbiose, une serre nourricière de 400m2 sur le toit dun immeuble des années 80, récompensée dans le cadre du #ForumZeroCarbone. Un projet nantais innovant qui allie transition énergétique, nature en ville et nouveau lieu de socialisation. Bravo @NMHabitat @NantesCitylab https://t.co/HA3eNbX3ht",1.33708E+18,[],2020-12-10 17:49:03 Romance Standard Time,,,,1.33708E+18,[]
2252,1214,1.33708E+18,1.33708E+18,1.60762E+12,2020-12-10 17:52:36,100,,"RT @BertrandCamus: Le réchauffement climatique est mondial, mais les solutions pour y faire face sont toujours locales. Notre mission chez",fr,[],[],15826306,15826306,fcharles,fcharles ??,4,17,https://twitter.com/fcharles/status/1337077769855971333,[],[],0,,TRUE,0,0,14,,ForumZeroCarbone,,,,7.50931E+17,"Le réchauffement climatique est mondial, mais les solutions pour y faire face sont toujours locales. Notre mission chez @suez : mettre à disposition des citoyens et des collectivités des solutions innovantes pour accélérer la transition écologique. #ForumZeroCarbone https://t.co/vkUBxZUXfc",1.33705E+18,[],2020-12-10 16:16:04 Romance Standard Time,,,,-1,[]
2253,1215,1.33708E+18,1.33708E+18,1.60762E+12,2020-12-10 17:49:55,100,,RT @GnsaBagneux: @egregoire Belle journée ???? (sauf si vous êtes un arbre sur paris) #ForumZeroCarbone #Paris #Greenwashing  https://t.co/IkO,fr,"['forumzerocarbone', 'paris', 'greenwashing']",[],1.09776E+18,1.09776E+18,dag_stephan,Stephan dag,4,17,https://twitter.com/dag_stephan/status/1337077092471742464,[],[],0,,TRUE,0,0,5,,ForumZeroCarbone,,,,4255678217,@egregoire Belle journée ???? (sauf si vous êtes un arbre sur paris) #ForumZeroCarbone #Paris #Greenwashing https://t.co/IkO3XUofKx,1.33696E+18,[],2020-12-10 09:46:07 Romance Standard Time,,,,1.33696E+18,[]
2254,1216,1.33708E+18,1.33708E+18,1.60762E+12,2020-12-10 17:48:35,100,,RT @La_F_Audacieuse: Aujourd'hui jeudi suivez le #ForumZeroCarbone de @LaTribuneEvents avec @cestrosi et @jlmoudenc #lafranceaudacieuse #te,fr,"['forumzerocarbone', 'lafranceaudacieuse']",[],1.00149E+18,1.00149E+18,DIGNEAU5,DIGNEAU #soutien du Président ????????,4,17,https://twitter.com/DIGNEAU5/status/1337076757841764352,[],[],0,,TRUE,0,0,8,https://twitter.com/LaTribuneEvents/status/1335937970042441732,ForumZeroCarbone,,,,9.1726E+17,Aujourd'hui jeudi suivez le #ForumZeroCarbone de @LaTribuneEvents avec @cestrosi et @jlmoudenc #lafranceaudacieuse #territoires,1.33693E+18,[],2020-12-10 08:00:00 Romance Standard Time,,,,-1,[]
2255,1217,1.33708E+18,1.33708E+18,1.60762E+12,2020-12-10 17:48:21,100,,"RT @M_Laigneau: Au #ForumZeroCarbone, jai pu débattre des enjeux de la transition écologique qu@Enedis entend inclusive &amp; participative.",fr,['forumzerocarbone'],[],4295314528,4295314528,DauphineEnergie,Club Energie,4,17,https://twitter.com/DauphineEnergie/status/1337076700543397892,[],[],0,,TRUE,0,0,29,,ForumZeroCarbone,,,,1.21996E+18,"Au #ForumZeroCarbone, jai pu débattre des enjeux de la transition écologique qu@Enedis entend inclusive &amp; participative. Les 38000 femmes &amp; hommes dEnedis sengagent aux côtés des collectivités, partout en France #neutralitécarbone #mobiliteelectrique #ENR #renovationthermique https://t.co/ESTWBp9aev",1.33702E+18,[],2020-12-10 13:56:49 Romance Standard Time,,,,-1,[]
2256,1218,1.33708E+18,1.33708E+18,1.60762E+12,2020-12-10 17:47:19,100,,RT @GnsaBagneux: @egregoire Belle journée ???? (sauf si vous êtes un arbre sur paris) #ForumZeroCarbone #Paris #Greenwashing  https://t.co/IkO,fr,"['forumzerocarbone', 'paris', 'greenwashing']",[],1.28489E+18,1.28489E+18,Hihihi86641595,Hihihi,4,17,https://twitter.com/Hihihi86641595/status/1337076438172913667,[],[],0,,TRUE,0,0,5,,ForumZeroCarbone,,,,4255678217,@egregoire Belle journée ???? (sauf si vous êtes un arbre sur paris) #ForumZeroCarbone #Paris #Greenwashing https://t.co/IkO3XUofKx,1.33696E+18,[],2020-12-10 09:46:07 Romance Standard Time,,,,1.33696E+18,[]
2257,1219,1.33708E+18,1.33708E+18,1.60762E+12,2020-12-10 17:45:36,100,,RT @La_F_Audacieuse: Aujourd'hui jeudi suivez le #ForumZeroCarbone de @LaTribuneEvents avec @cestrosi et @jlmoudenc #lafranceaudacieuse #te,fr,"['forumzerocarbone', 'lafranceaudacieuse']",[],2827370879,2827370879,PhilippeBUERCH,Philippe Buerch,4,17,https://twitter.com/PhilippeBUERCH/status/1337076005517864962,[],[],0,,TRUE,0,0,8,https://twitter.com/LaTribuneEvents/status/1335937970042441732,ForumZeroCarbone,,,,9.1726E+17,Aujourd'hui jeudi suivez le #ForumZeroCarbone de @LaTribuneEvents avec @cestrosi et @jlmoudenc #lafranceaudacieuse #territoires,1.33693E+18,[],2020-12-10 08:00:00 Romance Standard Time,,,,-1,[]
2258,1220,1.33708E+18,1.33708E+18,1.60762E+12,2020-12-10 17:44:48,100,,"RT @LaTribuneEvents: ??#ForumZeroCarbone - Les villes en guerre contre le plastique à usage unique  Emmanuel Auberger ; @Uzaje , Emmanuelle",fr,['forumzerocarbone'],[],402014674,402014674,clem_gall,Clement Galland,4,17,https://twitter.com/clem_gall/status/1337075806242279428,[],[],0,,TRUE,0,0,3,,ForumZeroCarbone,,,,278011715,"??#ForumZeroCarbone - Les villes en guerre contre le plastique à usage unique

Emmanuel Auberger ; @Uzaje , Emmanuelle Marcovitch ; @eaudeparis , @Celia_Blauel ; @Paris et Blandine Surry ; @Loop_France échangeront lors de cette table ronde modérée par @GiuGamberini ; @LaTribune https://t.co/BThI6uYK5f",1.33706E+18,[],2020-12-10 16:41:40 Romance Standard Time,,,,1.33706E+18,[]
2259,1221,1.33708E+18,1.33708E+18,1.60762E+12,2020-12-10 17:42:09,100,,"RT @carine_rolland: Sous l'impulsion d'@Anne_Hidalgo, la Ville de Paris continue d'être mobilisée pour le climat. Pour les 5 ans de la #COP",fr,[],[],2498885382,2498885382,GroupePEC,Élu-e-s Paris En Commun,4,17,https://twitter.com/GroupePEC/status/1337075140954304513,[],[],0,,TRUE,0,0,3,,ForumZeroCarbone,,,,1473159247,"Sous l'impulsion d'@Anne_Hidalgo, la Ville de Paris continue d'être mobilisée pour le climat. Pour les 5 ans de la #COP21, la Ville organise le #ForumZeroCarbone. J'animerai demain à 11h30 une table ronde sur la ville du 1/4h avec @CarlosMorenoFr. https://t.co/5DFp1UWm7t https://t.co/uiRQwSFeHQ",1.33706E+18,[],2020-12-10 16:52:37 Romance Standard Time,,,,1.33706E+18,[]
2260,1222,1.33708E+18,1.33708E+18,1.60762E+12,2020-12-10 17:41:46,100,,"RT @LaTribuneEvents: ""Boire l'eau produite pas très loin de chez soi au robinet a un sens écologique, mais aussi économique, avec un coût p",fr,[],[],2498885382,2498885382,GroupePEC,Élu-e-s Paris En Commun,4,17,https://twitter.com/GroupePEC/status/1337075043180949505,[],[],0,,TRUE,0,0,3,,ForumZeroCarbone,,,,278011715,"""Boire l'eau produite pas très loin de chez soi au robinet a un sens écologique, mais aussi économique, avec un coût prêt de 300 fois inférieur à l'eau en bouteille.""

@Celia_Blauel ; @Paris  

#ForumZeroCarbone https://t.co/eRXx8MvpO1",1.33707E+18,[],2020-12-10 17:08:08 Romance Standard Time,,,,1.33707E+18,[]
2261,1223,1.33707E+18,1.33707E+18,1.60762E+12,2020-12-10 17:41:28,100,,"RT @LaTribuneEvents: @LaTribune @JoseTonato @OulotoD @mariopezzini @AudrasFrederic @AFD_France #ForumZeroCarbone ""Si on exclut les pays dév",fr,['forumzerocarbone'],[],16511394,16511394,OECD_Centre,OECD_Centre,4,17,https://twitter.com/OECD_Centre/status/1337074966391615488,[],[],0,,TRUE,0,0,1,,ForumZeroCarbone,,,,278011715,"@LaTribune @JoseTonato @OulotoD @mariopezzini @AudrasFrederic @AFD_France #ForumZeroCarbone ""Si on exclut les pays développés, le continent le plus urbanisé c'est l'Amérique latine. L'Asie et L'Afrique rattrapent pourtant rapidement au vu de l'augmentation de leur population."" 
@mariopezzini / @OECD_Centre https://t.co/sttyobOc5F",1.33707E+18,[],2020-12-10 17:34:46 Romance Standard Time,,,,1.33707E+18,[]
2262,1224,1.33707E+18,1.33707E+18,1.60762E+12,2020-12-10 17:39:37,100,,"RT @LaTribuneEvents: ??#ForumZeroCarbone - Les villes en guerre contre le plastique à usage unique  Emmanuel Auberger ; @Uzaje , Emmanuelle",fr,['forumzerocarbone'],[],484013613,484013613,Celia_Blauel,Célia Blauel,4,17,https://twitter.com/Celia_Blauel/status/1337074502111535105,[],[],0,,TRUE,0,0,3,,ForumZeroCarbone,,,,278011715,"??#ForumZeroCarbone - Les villes en guerre contre le plastique à usage unique

Emmanuel Auberger ; @Uzaje , Emmanuelle Marcovitch ; @eaudeparis , @Celia_Blauel ; @Paris et Blandine Surry ; @Loop_France échangeront lors de cette table ronde modérée par @GiuGamberini ; @LaTribune https://t.co/BThI6uYK5f",1.33706E+18,[],2020-12-10 16:41:40 Romance Standard Time,,,,1.33706E+18,[]
2263,1225,1.33707E+18,1.33707E+18,1.60762E+12,2020-12-10 17:39:08,100,,"RT @LaTribuneEvents: ""Notre objectif est que l'économie prenne plus en compte l'environnement et la solidarité. Acteurs publics, entreprene",fr,[],[],7.87943E+17,7.87943E+17,Les_Canaux,Les Canaux,4,17,https://twitter.com/Les_Canaux/status/1337074380304736256,[],[],0,,TRUE,0,0,1,,ForumZeroCarbone,,,,278011715,"""Notre objectif est que l'économie prenne plus en compte l'environnement et la solidarité. Acteurs publics, entrepreneurs, salariés et consommateurs sont tous concernés.""

@ElisaYavchitz ; @Les_Canaux 

#ForumZeroCarbone https://t.co/ey4ZzAYSKC",1.33707E+18,[],2020-12-10 17:38:52 Romance Standard Time,,,,1.33707E+18,[]
2264,1226,1.33707E+18,1.33707E+18,1.60762E+12,2020-12-10 17:37:11,100,,"RT @LaTribuneEvents: ""On investit 4 milliards d'euros par an pour entretenir et rénover notre réseau et s'assurer qu'il pourra répondre aux",fr,[],[],2810536367,2810536367,MatthieuCasaux,Matthieu CASAUX,4,17,https://twitter.com/MatthieuCasaux/status/1337073887599865857,[],[],0,,TRUE,0,0,8,,ForumZeroCarbone,,,,278011715,"""On investit 4 milliards d'euros par an pour entretenir et rénover notre réseau et s'assurer qu'il pourra répondre aux nouveaux usages. On investit également dans le raccordement aux énergies renouvelables.""

@JourdainAnt ; @enedis

#ForumZeroCarbone https://t.co/cm5B4yptMZ",1.33703E+18,[],2020-12-10 14:45:59 Romance Standard Time,,,,1.33703E+18,[]
2265,1227,1.33707E+18,1.33707E+18,1.60762E+12,2020-12-10 17:36:48,100,,"RT @avec_estrosi: Christian Estrosi, 1er maire de France ! ??  Dans un sondage Ifop pour @LaTribune dévoilé cet après-midi lors du #ForumZér",fr,[],[],447490823,447490823,D_Nouy,David Nouy,4,17,https://twitter.com/D_Nouy/status/1337073794121347073,[],[],0,,TRUE,0,0,11,,ForumZeroCarbone,,,,973631515,"Christian Estrosi, 1er maire de France ! ??

Dans un sondage Ifop pour @LaTribune dévoilé cet après-midi lors du #ForumZéroCarbone, @cestrosi est désigné comme le maire en qui les Français ont le plus confiance pour la sécurité, lutter contre les crises et relancer léconomie ! https://t.co/pwwcMgMUAn",1.33702E+18,[],2020-12-10 14:11:43 Romance Standard Time,,,,1.33702E+18,[]
2266,1228,1.33707E+18,1.33707E+18,1.60762E+12,2020-12-10 17:34:44,100,,"RT @LaTribuneEvents: ""On compte environ 175 structures de réemploi solidaire en France. Les ressourceries et recycleries sont des outils à",fr,[],[],2416030351,2416030351,REEMPLOI_IDF,REFER,4,17,https://twitter.com/REEMPLOI_IDF/status/1337073274610716672,[],[],0,,TRUE,0,0,1,,ForumZeroCarbone,,,,278011715,"""On compte environ 175 structures de réemploi solidaire en France. Les ressourceries et recycleries sont des outils à plusieurs tiroirs. Au delà de donner une seconde vie aux objets, elles créées du lien social. ""

 Camille Rognant ; @REEMPLOI_IDF 

#ForumZeroCarbone https://t.co/KiMC0da4IW",1.33707E+18,[],2020-12-10 17:31:38 Romance Standard Time,,,,1.33707E+18,[]
2267,1229,1.33707E+18,1.33707E+18,1.60762E+12,2020-12-10 17:34:34,100,,"RT @LaTribuneEvents: ""Boire l'eau produite pas très loin de chez soi au robinet a un sens écologique, mais aussi économique, avec un coût p",fr,[],[],484013613,484013613,Celia_Blauel,Célia Blauel,4,17,https://twitter.com/Celia_Blauel/status/1337073232088850433,[],[],0,,TRUE,0,0,3,,ForumZeroCarbone,,,,278011715,"""Boire l'eau produite pas très loin de chez soi au robinet a un sens écologique, mais aussi économique, avec un coût prêt de 300 fois inférieur à l'eau en bouteille.""

@Celia_Blauel ; @Paris  

#ForumZeroCarbone https://t.co/eRXx8MvpO1",1.33707E+18,[],2020-12-10 17:08:08 Romance Standard Time,,,,1.33707E+18,[]
2268,1230,1.33707E+18,1.33707E+18,1.60762E+12,2020-12-10 17:34:18,100,,"RT @ChristopheBechu: Je suis honoré de recevoir le Prix ""Économie Circulaire"" pour le territoire d'@AngersAgglo, au #ForumZéroCarbone qui c",fr,['forumzérocarbone'],[],382775868,382775868,LBoisgibault,Louis BOISGIBAULT,4,17,https://twitter.com/LBoisgibault/status/1337073163595882498,[],[],0,,TRUE,0,0,41,,ForumZeroCarbone,,,,1949364050,"Je suis honoré de recevoir le Prix ""Économie Circulaire"" pour le territoire d'@AngersAgglo, au #ForumZéroCarbone qui célèbre les 5 ans de lAccord de Paris.

Jai évidement une forte pensée pour tous les Maires dALM qui contribuent chaque jour à notre ambition écologique ! https://t.co/lTjnZiZqMT",1.337E+18,[],2020-12-10 12:57:12 Romance Standard Time,,,,1.337E+18,[]
2269,1231,1.33707E+18,1.33707E+18,1.60762E+12,2020-12-10 17:33:52,100,,"RT @LaTribuneEvents: ""On investit 4 milliards d'euros par an pour entretenir et rénover notre réseau et s'assurer qu'il pourra répondre aux",fr,[],[],8.6911E+17,8.6911E+17,JourdainAnt,Antoine Jourdain,4,17,https://twitter.com/JourdainAnt/status/1337073056079089665,[],[],0,,TRUE,0,0,8,,ForumZeroCarbone,,,,278011715,"""On investit 4 milliards d'euros par an pour entretenir et rénover notre réseau et s'assurer qu'il pourra répondre aux nouveaux usages. On investit également dans le raccordement aux énergies renouvelables.""

@JourdainAnt ; @enedis

#ForumZeroCarbone https://t.co/cm5B4yptMZ",1.33703E+18,[],2020-12-10 14:45:59 Romance Standard Time,,,,1.33703E+18,[]
2270,1232,1.33707E+18,1.33707E+18,1.60762E+12,2020-12-10 17:33:45,100,,"RT @LaTribuneEvents: ""La smart grid est une réponse aux enjeux qui se présentent à nos réseaux en  vue d'évoluer vers un modèle plus flexib",fr,[],[],8.6911E+17,8.6911E+17,JourdainAnt,Antoine Jourdain,4,17,https://twitter.com/JourdainAnt/status/1337073024319754244,[],[],0,,TRUE,0,0,5,,ForumZeroCarbone,,,,278011715,"""La smart grid est une réponse aux enjeux qui se présentent à nos réseaux en  vue d'évoluer vers un modèle plus flexible. L'exemple du compteur Linky illustre les nouveaux moyens connectés qui conduisent l'évolution énergétique.""

@JourdainAnt ; @enedis 

#ForumZeroCarbone https://t.co/2VEeuTPp6n",1.33703E+18,[],2020-12-10 14:50:11 Romance Standard Time,,,,1.33703E+18,[]
2271,1233,1.33707E+18,1.33707E+18,1.60762E+12,2020-12-10 17:32:45,100,,"RT @M_Laigneau: Au #ForumZeroCarbone, jai pu débattre des enjeux de la transition écologique qu@Enedis entend inclusive &amp; participative.",fr,['forumzerocarbone'],[],2810536367,2810536367,MatthieuCasaux,Matthieu CASAUX,4,17,https://twitter.com/MatthieuCasaux/status/1337072772116254722,[],[],0,,TRUE,0,0,29,,ForumZeroCarbone,,,,1.21996E+18,"Au #ForumZeroCarbone, jai pu débattre des enjeux de la transition écologique qu@Enedis entend inclusive &amp; participative. Les 38000 femmes &amp; hommes dEnedis sengagent aux côtés des collectivités, partout en France #neutralitécarbone #mobiliteelectrique #ENR #renovationthermique https://t.co/ESTWBp9aev",1.33702E+18,[],2020-12-10 13:56:49 Romance Standard Time,,,,-1,[]
2272,1234,1.33707E+18,1.33707E+18,1.60762E+12,2020-12-10 17:28:16,100,,"RT @LaTribuneEvents: ??#ForumZeroCarbone - Les ressourceries et recycleries, pour une économie circulaire de proximité  Animé par @GiuGamber",fr,['forumzerocarbone'],[],2695431222,2695431222,Envie_org,Fédération ENVIE ??,4,17,https://twitter.com/Envie_org/status/1337071645534679042,[],[],0,,TRUE,0,0,2,,ForumZeroCarbone,,,,278011715,"??#ForumZeroCarbone - Les ressourceries et recycleries, pour une économie circulaire de proximité

Animé par @GiuGamberini ; @LaTribune avec : 
@f_letissier ; @Paris , Camille Rognant ; @REEMPLOI_IDF , @ElisaYavchitz ; @Les_Canaux et @JPaulRaillard ; @Envie_org https://t.co/jtEq1XvlfC",1.33707E+18,[],2020-12-10 17:25:37 Romance Standard Time,,,,1.33707E+18,[]
2273,1235,1.33707E+18,1.33707E+18,1.60762E+12,2020-12-10 17:27:30,100,,"RT @Anne_Hidalgo: Pour les 5 ans de lAccord de Paris, lHôtel de Ville accueille aujourdhui et demain le #ForumZeroCarbone.  Maires, asso",fr,['forumzerocarbone'],[],519390633,519390633,RemiFeraud,Rémi Féraud,4,17,https://twitter.com/RemiFeraud/status/1337071453792067591,[],[],0,,TRUE,0,0,76,,ForumZeroCarbone,,,,26073581,"Pour les 5 ans de lAccord de Paris, lHôtel de Ville accueille aujourdhui et demain le #ForumZeroCarbone.

Maires, associations, scientifiques et membres de la société civile débattront sur les solutions pour atteindre la neutralité carbone d'ici 2050. https://t.co/siamCPMLcb",1.33693E+18,[],2020-12-10 08:12:21 Romance Standard Time,,,,1.33693E+18,[]
2274,1236,1.33707E+18,1.33707E+18,1.60762E+12,2020-12-10 17:27:23,100,,"RT @ChristopheBechu: Je suis honoré de recevoir le Prix ""Économie Circulaire"" pour le territoire d'@AngersAgglo, au #ForumZéroCarbone qui c",fr,['forumzérocarbone'],[],8.62343E+17,8.62343E+17,GRDF_MSeron,Magalie Seron,4,17,https://twitter.com/GRDF_MSeron/status/1337071424800960512,[],[],0,,TRUE,0,0,41,,ForumZeroCarbone,,,,1949364050,"Je suis honoré de recevoir le Prix ""Économie Circulaire"" pour le territoire d'@AngersAgglo, au #ForumZéroCarbone qui célèbre les 5 ans de lAccord de Paris.

Jai évidement une forte pensée pour tous les Maires dALM qui contribuent chaque jour à notre ambition écologique ! https://t.co/lTjnZiZqMT",1.337E+18,[],2020-12-10 12:57:12 Romance Standard Time,,,,1.337E+18,[]
2275,1237,1.33707E+18,1.33707E+18,1.60762E+12,2020-12-10 17:25:34,100,,"RT @BertrandCamus: Le réchauffement climatique est mondial, mais les solutions pour y faire face sont toujours locales. Notre mission chez",fr,[],[],88465333,88465333,hdantin,Hugues d'Antin,4,17,https://twitter.com/hdantin/status/1337070964652322817,[],[],0,,TRUE,0,0,14,,ForumZeroCarbone,,,,7.50931E+17,"Le réchauffement climatique est mondial, mais les solutions pour y faire face sont toujours locales. Notre mission chez @suez : mettre à disposition des citoyens et des collectivités des solutions innovantes pour accélérer la transition écologique. #ForumZeroCarbone https://t.co/vkUBxZUXfc",1.33705E+18,[],2020-12-10 16:16:04 Romance Standard Time,,,,-1,[]
2276,1238,1.33707E+18,1.33707E+18,1.60762E+12,2020-12-10 17:23:51,100,,"RT @egregoire: Demain s'ouvrira à l'Hôtel de Ville le #ForumZéroCarbone, à l'occasion des 5 ans de l'Accord de Paris.  ONG, associations, d",fr,['forumzérocarbone'],[],4295314528,4295314528,DauphineEnergie,Club Energie,4,17,https://twitter.com/DauphineEnergie/status/1337070531896598529,[],[],0,,TRUE,0,0,25,,ForumZeroCarbone,,,,18737885,"Demain s'ouvrira à l'Hôtel de Ville le #ForumZéroCarbone, à l'occasion des 5 ans de l'Accord de Paris.

ONG, associations, dirigeants de villes françaises et internationales débattront des solutions pour atteindre la neutralité carbone d'ici 2050. 
https://t.co/odluXIWTtp",1.33669E+18,[],2020-12-09 16:28:07 Romance Standard Time,,,,1.33669E+18,[]
2277,1239,1.33707E+18,1.33707E+18,1.60762E+12,2020-12-10 17:23:44,100,,"RT @France_urbaine: ??? J-1 avant de retrouver @Johanna_Rolland, @Anne_Hidalgo, @jlmoudenc, @cestrosi, @MDelafosse, @NicolasMayerNMR, @CaVau",fr,[],[],4295314528,4295314528,DauphineEnergie,Club Energie,4,17,https://twitter.com/DauphineEnergie/status/1337070502683271168,[],[],0,,TRUE,0,0,12,,ForumZeroCarbone,,,,249606051,"??? J-1 avant de retrouver @Johanna_Rolland, @Anne_Hidalgo, @jlmoudenc, @cestrosi, @MDelafosse, @NicolasMayerNMR, @CaVautrin, @AudreyPulvar, @clemrossignol ... ?

France urbaine, mobilisée pour le climat !????

#ForumZeroCarbone https://t.co/ydaUXUjKSI",1.33673E+18,[],2020-12-09 18:55:34 Romance Standard Time,,,,1.33673E+18,[]
2278,1240,1.33707E+18,1.33707E+18,1.60762E+12,2020-12-10 17:22:05,100,,RT @danlert: C'est parti pour deux jours d'échanges et d'engagement sur le climat à l'Hôtel de Ville pour célébrer les 5 ans de l'Accord de,fr,[],[],2401136186,2401136186,MeryemCheybi,Meryem Cheybi,4,17,https://twitter.com/MeryemCheybi/status/1337070087296217089,[],[],0,,TRUE,0,0,4,,ForumZeroCarbone,,,,18098631,"C'est parti pour deux jours d'échanges et d'engagement sur le climat à l'Hôtel de Ville pour célébrer les 5 ans de l'Accord de Paris ! Première table-ronde : les villes en quête d'autonomie énergétique ????

#ForumZeroCarbone https://t.co/jC0K6whRC0",1.33698E+18,[],2020-12-10 11:06:41 Romance Standard Time,,,,1.33698E+18,[]
2279,1241,1.33707E+18,1.33707E+18,1.60762E+12,2020-12-10 17:22:01,100,,"RT @Anne_Hidalgo: Pour les 5 ans de lAccord de Paris, lHôtel de Ville accueille aujourdhui et demain le #ForumZeroCarbone.  Maires, asso",fr,['forumzerocarbone'],[],2401136186,2401136186,MeryemCheybi,Meryem Cheybi,4,17,https://twitter.com/MeryemCheybi/status/1337070071827619844,[],[],0,,TRUE,0,0,76,,ForumZeroCarbone,,,,26073581,"Pour les 5 ans de lAccord de Paris, lHôtel de Ville accueille aujourdhui et demain le #ForumZeroCarbone.

Maires, associations, scientifiques et membres de la société civile débattront sur les solutions pour atteindre la neutralité carbone d'ici 2050. https://t.co/siamCPMLcb",1.33693E+18,[],2020-12-10 08:12:21 Romance Standard Time,,,,1.33693E+18,[]
2280,1242,1.33707E+18,1.33707E+18,1.60762E+12,2020-12-10 17:20:40,100,,"RT @LaTribuneEvents: @LaTribune @PierreAubouin @MaureenLeBaud ?? #ForumZeroCarbone - "" Nous cherchons à favoriser le développement de soluti",fr,['forumzerocarbone'],[],1.20004E+18,1.20004E+18,TKorniloff,Tamara Korniloff,4,17,https://twitter.com/TKorniloff/status/1337069734077091840,[],[],0,,TRUE,0,0,1,,ForumZeroCarbone,,,,278011715,"@LaTribune @PierreAubouin @MaureenLeBaud ?? #ForumZeroCarbone - "" Nous cherchons à favoriser le développement de solutions de mobilité durables et inclusives à la fois par le financement des infrastructures de transport traditionnel mais également par le financement d'opérateurs de services innovants. "" @PierreAubouin https://t.co/hj4Ry8pR2G",1.33706E+18,[],2020-12-10 16:37:42 Romance Standard Time,,,,1.33706E+18,[]
2281,1243,1.33707E+18,1.33707E+18,1.60762E+12,2020-12-10 17:18:14,100,,RT @cestrosi: Début ce matin du #ForumZeroCarbone organisé par @LaTribune à l'occasion des 5 ans de l'#AccorddeParis. Rendez-vous dès 8h45,fr,"['forumzerocarbone', 'accorddeparis']",[],3918435154,3918435154,iborrasophie1,Sophie Iborra ??????????????????????????,4,17,https://twitter.com/iborrasophie1/status/1337069121771610112,[],[],0,,TRUE,0,0,7,https://twitter.com/LaTribuneEvents/status/1336933995192274944,ForumZeroCarbone,,,,83784709,"Début ce matin du #ForumZeroCarbone organisé par @LaTribune à l'occasion des 5 ans de l'#AccorddeParis. Rendez-vous dès 8h45 pour parler des solutions qui viennent du terrain, de nos communes pour atteindre la neutralité carbone. A suivre en direct toute la journée.",1.33694E+18,[],2020-12-10 08:26:49 Romance Standard Time,,,,1.33694E+18,[]
2282,1244,1.33707E+18,1.33707E+18,1.60762E+12,2020-12-10 17:18:06,100,,"RT @LaTribuneEvents: ""Boire l'eau produite pas très loin de chez soi au robinet a un sens écologique, mais aussi économique, avec un coût p",fr,[],[],69574651,69574651,eaudeparis,Eau de Paris ??,4,17,https://twitter.com/eaudeparis/status/1337069086577135626,[],[],0,,TRUE,0,0,3,,ForumZeroCarbone,,,,278011715,"""Boire l'eau produite pas très loin de chez soi au robinet a un sens écologique, mais aussi économique, avec un coût prêt de 300 fois inférieur à l'eau en bouteille.""

@Celia_Blauel ; @Paris  

#ForumZeroCarbone https://t.co/eRXx8MvpO1",1.33707E+18,[],2020-12-10 17:08:08 Romance Standard Time,,,,1.33707E+18,[]
